word,word count,root word,root language,second language,ranked languages
undone,2,,,,
undressing,2,,,,
unexpected,2,,,,
unexpectedness,2,,,,
unfurling,2,,,,
ungirdled,2,,,,
ungual,2,ungual,Latin,Greek,Latin;Greek;Old English;Old Norse
unhappy,2,,,,
unheeded,2,,,,
uninjured,2,,,,
uniting,2,unite,Latin,,Latin
unmarried,2,,,,
unnatural,2,,,,
unoffending,2,,,,
unpaid,2,,,,
unpleasant,2,,,,
unquestionably,2,,,,
unrolled,2,,,,
unscathed,2,unscathed,Old Norse,,Old Norse
unseen,2,unseen,Old English,Middle Dutch,Old English;Middle Dutch;Dutch;German;Old Norse
unsolved,2,,,,
unsteady,2,,,,
unusual,2,,,,
unwashed,2,unwashed,Old English,,Old English
unweave,2,,,,
upholding,2,uphold,Old Frisian,Middle Dutch,Old Frisian;Middle Dutch;Dutch;German
upholstered,2,,,,
ups,2,up,Old English,Germanic,Old English;Germanic;Old Frisian;Old Saxon;Old Norse;Dutch;German;Sanskrit;Greek;Latin
urchins,2,urchin,Old French,Latin,Old French;Latin;Greek
urge,2,,,,
urinal,2,urinal,Old French,Latin,Old French;Latin
urine,2,urine,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old English;Old Norse
ursa,2,ursa,Old English,Latin,Old English;Latin
usher,2,,,,
using,2,use,Old French,Old English,Old French;Old English
usted,2,,,,
vacated,2,vacate,Latin,,Latin
vagabond,2,vagabond,English,,English
vainly,2,vain,Old French,Latin,Old French;Latin;Old English;Old Norse;Persian;Sanskrit
val,2,,,,
valentine,2,valentine,Latin,Italian,Latin;Italian;English;French
valley,2,valley,Old French,Latin,Old French;Latin;English
valuable,2,,,,
values,2,,,,
vantage,2,vantage,Old French,,Old French
varied,2,,,,
variety,2,variety,French,Latin,French;Latin;American English;English
variously,2,various,French,Latin,French;Latin
vat,2,vat,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
vats,2,vat,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
vaughan,2,vaughan,Welsh,,Welsh
vaulted,2,,,,
veal,2,veal,Old French,Latin,Old French;Latin;Sanskrit;Old English
vegetarian,2,,,,
veiling,2,veil,Old French,Latin,Old French;Latin
vel,2,,,,
vellum,2,vellum,Old French,,Old French
velocipedes,2,velocipede,French,Latin,French;Latin
ventilation,2,ventilation,Latin,,Latin
verb,2,verb,Old French,Latin,Old French;Latin;Sanskrit;Greek;Old English
verbally,2,verbal,Old French,Latin,Old French;Latin
verge,2,verge,Old French,Latin,Old French;Latin;English
verily,2,verily,English,,English
vermilion,2,vermilion,Old French,,Old French
vermin,2,vermin,Old French,Latin,Old French;Latin
verschoyle,2,,,,
verses,2,verse,Old English,Germanic,Old English;Germanic;Latin;Old French
version,2,version,French,Latin,French;Latin;English
vestal,2,vestal,Latin,,Latin
vesture,2,vesture,Old French,Latin,Old French;Latin
vibrations,2,vibration,Latin,,Latin
vicarious,2,vicarious,Latin,Sanskrit,Latin;Sanskrit;Old English;Old Norse;German
vice,2,vice,Old French,Latin,Old French;Latin;Italian;American English;English
vigilant,2,vigilant,French,Latin,French;Latin
vigorous,2,vigorous,Old French,Latin,Old French;Latin
village,2,village,Old French,Latin,Old French;Latin
vinegar,2,vinegar,Old French,Latin,Old French;Latin;Greek
violated,2,violate,Latin,,Latin
violator,2,,,,
virago,2,virago,Latin,,Latin
virile,2,virile,French,Latin,French;Latin;Sanskrit;Old Irish;Welsh;Old English
virtues,2,virtue,Old French,Latin,Old French;Latin;English
visions,2,vision,Old French,Latin,Old French;Latin;Sanskrit;Greek;Old Irish;Welsh;Old English;German;Polish
visitors,2,visitor,Old French,,Old French
vocal,2,vocal,Old French,Latin,Old French;Latin
volatile,2,volatile,French,Latin,French;Latin;English
volcano,2,volcano,Italian,Latin,Italian;Latin;English;French
volitional,2,,,,
volley,2,,,,
vomit,2,vomit,Old French,Latin,Old French;Latin;Greek;Sanskrit;Old Norse
vow,2,vow,Old French,Latin,Old French;Latin;Sanskrit;Greek
vowed,2,vow,Old French,Latin,Old French;Latin;Sanskrit;Greek
waddle,2,,,,
waddler,2,,,,
waggoner,2,,,,
wail,2,,,,
waistcoatpocket,2,,,,
wales,2,wales,Welsh,,Welsh
wallops,2,wallop,Old French,German,Old French;German;Germanic
wallpaper,2,,,,
walls,2,wall,Old English,,Old English
waltzing,2,,,,
wan,2,wan,Old English,Germanic,Old English;Germanic
wanderers,2,,,,
waning,2,waning,Old English,,Old English
wanting,2,,,,
warehouse,2,,,,
warn,2,warn,Old English,Germanic,Old English;Germanic;Old Norse;German
warrior,2,warrior,Old French,,Old French
wary,2,wary,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Middle Dutch;Dutch;German
washkitchen,2,,,,
wasted,2,,,,
wasting,2,waste,Old French,Latin,Old French;Latin;Old English
watchful,2,,,,
watering,2,watering,Old English,,Old English
waterway,2,waterway,Old English,,Old English
waterways,2,waterway,Old English,,Old English
waxed,2,wax,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Dutch;Slavonic;Polish;Russian;American English
waxing,2,wax,Old English,Germanic,Old English;Germanic;Old Saxon;German;Old Norse;Dutch;Slavonic;Polish;Russian;American English
wears,2,,,,
web,2,web,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Dutch;German
webbed,2,,,,
weeds,2,weeds,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;German
weighed,2,weigh,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
weighing,2,weigh,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;Old Norse;German;Sanskrit;Greek;Latin;Slavonic;Old Irish
wellknown,2,,,,
welsh,2,welsh,Old English,Welsh,Old English;Welsh;Germanic;Latin;German;Old Norse;Italian;French;Slavonic
welt,2,welt,English,Old Norse,English;Old Norse
weltering,2,,,,
wend,2,wend,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
werner,2,,,,
westmeath,2,,,,
westmoreland,2,,,,
whacking,2,,,,
what's,2,,,,
whatdoyoucallhim,2,,,,
whats,2,what,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Latin
whatwhat,2,,,,
wheat,2,wheat,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German;Welsh
wheatley,2,,,,
wheeling,2,,,,
wheezy,2,,,,
whereby,2,,,,
whetstone,2,whetstone,Old English,,Old English
whh,2,,,,
whiffs,2,,,,
whilst,2,,,,
whirr,2,,,,
whirring,2,whir,Old Norse,Dutch,Old Norse;Dutch;German
whistled,2,whistle,Old English,,Old English
whitehot,2,,,,
whitened,2,whiten,Old English,,Old English
wholesale,2,,,,
wholesome,2,wholesome,Old English,,Old English
wideleaved,2,,,,
widest,2,wide,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Old Norse;Dutch;German
wifey,2,,,,
wight,2,wight,Old English,Germanic,Old English;Germanic;Old Saxon;Dutch;German;Old Norse;Slavonic;Latin
wigs,2,,,,
wilderness,2,wilderness,Old English,Dutch,Old English;Dutch;German
wildly,2,,,,
wilful,2,wilful,English,,English
williams,2,william,French,Germanic,French;Germanic;German
willie,2,,,,
wills,2,will,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German;Sanskrit;Greek;Latin;Slavonic;Welsh
windingsheet,2,,,,
windmill,2,windmill,German,Dutch,German;Dutch;French
windowsill,2,,,,
winged,2,,,,
winking,2,win,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
winks,2,,,,
winner,2,,,,
winners,2,,,,
wins,2,win,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Dutch;German
wisps,2,wisp,Old English,German,Old English;German;Middle Dutch;Dutch
withal,2,withal,Old English,,Old English
withdrawn,2,,,,
withheld,2,,,,
witnessbox,2,,,,
wobbled,2,wobble,German,Old Norse,German;Old Norse;Germanic
wobbly,2,,,,
woke,2,,,,
woman's,2,,,,
womanly,2,,,,
wombs,2,womb,Old English,Germanic,Old English;Germanic;Old Norse;Old Frisian;Middle Dutch;Dutch;German
won't,2,,,,
wooer,2,woo,Old English,,Old English
woollen,2,,,,
worked,2,work,Old English,Germanic,Old English;Germanic;Old Saxon;Old Frisian;Dutch;Old Norse;Middle Dutch;German
wouldn't,2,,,,
wrap,2,,,,
wrapped,2,,,,
wreaker,2,wreak,Old English,Germanic,Old English;Germanic;Old Saxon;Old Norse;Old Frisian;Middle Dutch;Dutch;German
wreck,2,,,,
wrinkled,2,,,,
wrongfully,2,wrongful,English,,English
xavier,2,,,,
yashmak,2,,,,
yawned,2,yawn,Old English,Germanic,Old English;Germanic;Old Norse;Dutch;German;Slavonic;Greek;Latin;Sanskrit
yclept,2,yclept,Old English,,Old English
yearned,2,yearn,Old English,Germanic,Old English;Germanic;German;Old Norse
yearns,2,yearn,Old English,Germanic,Old English;Germanic;German;Old Norse
yell,2,,,,
yelled,2,,,,
yester,2,,,,
yews,2,yew,Old English,Germanic,Old English;Germanic;Middle Dutch;Dutch;German;Old Norse;Old Irish;Welsh;French;Spanish;Latin
yielded,2,yield,Old English,,Old English
youngster,2,youngster,Old English,,Old English
zealous,2,zealous,Latin,Italian,Latin;Italian;Spanish
zinfandel,2,,,,
zion,2,zion,Old English,Greek,Old English;Greek
—'tis,2,,,,
—about,2,,,,
—afraid,2,,,,
—aha,2,,,,
—am,2,,,,
—amen,2,,,,
—antiquity,2,,,,
—ask,2,,,,
—at,2,,,,
—back,2,,,,
—bad,2,,,,
—because,2,,,,
—beg,2,,,,
—blessed,2,,,,
—day,2,,,,
—dead,2,,,,
—f,2,,,,
—foot,2,,,,
—fortune,2,,,,
—four,2,,,,
—from,2,,,,
—full,2,,,,
—ha,2,,,,
—hurry,2,,,,
—indeed,2,,,,
—irish,2,,,,
—italian,2,,,,
—kinch,2,,,,
—longworth,2,,,,
—may,2,,,,
—me,2,,,,
—monsieur,2,,,,
—most,2,,,,
—never,2,,,,
—nothing,2,,,,
—on,2,,,,
—onehandled,2,,,,
—only,2,,,,
—paddy,2,,,,
—parnell,2,,,,
—poldy,2,,,,
—pom,2,,,,
—put,2,,,,
—racing,2,,,,
—rather,2,,,,
—roast,2,,,,
—same,2,,,,
—save,2,,,,
—seems,2,,,,
—seven,2,,,,
—seymour,2,,,,
—shakespeare,2,,,,
—silence,2,,,,
—still,2,,,,
—talking,2,,,,
—tiptop,2,,,,
—true,2,,,,
—twopence,2,,,,
—watch,2,,,,
—were,2,,,,
—wife,2,,,,
"1,000,000",1,,,,
1-7-0,1,,,,
1/6,1,,,,
10.20,1,,,,
1000,1,,,,
110,1,,,,
1170,1,,,,
1190,1,,,,
1200,1,,,,
133/10/0,1,,,,
1440,1,,,,
1450,1,,,,
14a,1,,,,
1534,1,,,,
15th,1,,,,
1763,1,,,,
179,1,,,,
18/14/6,1,,,,
18/6,1,,,,
1849,1,,,,
1855,1,,,,
1860,1,,,,
1866,1,,,,
1870,1,,,,
1874,1,,,,
1878,1,,,,
1880,1,,,,
1883,1,,,,
1891,1,,,,
1896,1,,,,
18th,1,,,,
1914-1921,1,,,,
1936,1,,,,
1952,1,,,,
2.59,1,,,,
2/7,1,,,,
"20,000",1,,,,
212,1,,,,
221,1,,,,
2400,1,,,,
242,1,,,,
25,1,,,,
250,1,,,,
260,1,,,,
266,1,,,,
279,1,,,,
27th,1,,,,
28,1,,,,
299/10/0,1,,,,
2s,1,,,,
3.15,1,,,,
3072,1,,,,
33,1,,,,
34,1,,,,
36,1,,,,
37,1,,,,
374,1,,,,
38,1,,,,
"4,386,035",1,,,,
4.46,1,,,,
42,1,,,,
43,1,,,,
430,1,,,,
432,1,,,,
462/10/0,1,,,,
"5,000,000",1,,,,
"500,000",1,,,,
5000,1,,,,
52,1,,,,
53rd,1,,,,
"57,000,000,000,000",1,,,,
57c,1,,,,
62,1,,,,
64,1,,,,
646,1,,,,
65,1,,,,
6617,1,,,,
6th,1,,,,
7/6,1,,,,
714,1,,,,
72,1,,,,
7s,1,,,,
7th,1,,,,
800,1,,,,
8000,1,,,,
"81,396",1,,,,
82,1,,,,
"83,300",1,,,,
87,1,,,,
890,1,,,,
9.20,1,,,,
9.23,1,,,,
9.24,1,,,,
9.l5,1,,,,
90,1,,,,
93,1,,,,
969,1,,,,
a.d.c,1,,,,
a.e,1,,,,
a.e.i.o.u,1,,,,
a/c,1,,,,
a1,1,,,,
aaron,1,aaron,Arabic,,Arabic
aback,1,aback,Old English,,Old English
abandonment,1,abandonment,French,,French
abatement,1,abatement,Old French,,Old French
abbot,1,abbot,Old English,Latin,Old English;Latin;Greek
abbot's,1,,,,
abbreviation,1,abbreviation,French,Latin,French;Latin
abdominal,1,abdominal,Latin,,Latin
aberration,1,aberration,Latin,,Latin
abetting,1,abet,Old French,Germanic,Old French;Germanic;Old Norse
abhors,1,abhor,Latin,,Latin
abilities,1,ability,Old French,Latin,Old French;Latin;English
abluted,1,,,,
ablutions,1,ablution,Latin,,Latin
abnormal,1,abnormal,Latin,Old French,Latin;Old French;Greek
abnormally,1,abnormal,Latin,Old French,Latin;Old French;Greek
abominable,1,abominable,Old French,Latin,Old French;Latin
abound,1,abound,Old French,Latin,Old French;Latin
abraded,1,abrade,Latin,,Latin
abraham,1,abraham,Arabic,,Arabic
abram,1,,,,
abrines,1,,,,
abrupt,1,abrupt,Latin,,Latin
abscission,1,abscission,Latin,,Latin
absences,1,absence,Old French,Latin,Old French;Latin
absorbing,1,absorb,Old French,Latin,Old French;Latin;Greek
absorbs,1,absorb,Old French,Latin,Old French;Latin;Greek
abstemious,1,abstemious,Latin,,Latin
abstract,1,,,,
abstractedly,1,,,,
absurdity,1,absurdity,French,Latin,French;Latin
abulafia,1,,,,
acceded,1,accede,Latin,,Latin
accelerated,1,accelerate,Latin,,Latin
acceleration,1,acceleration,Latin,,Latin
accents,1,accent,Old French,,Old French
accep,1,,,,
acceptance,1,acceptance,French,,French
accepts,1,accept,Old French,Latin,Old French;Latin
accessible,1,accessible,French,Latin,French;Latin
accidence,1,accidence,Latin,,Latin
accidental,1,,,,
accidentally,1,,,,
acclaim,1,,,,
acclimatised,1,,,,
accommodated,1,accommodate,Latin,,Latin
accommodatingly,1,,,,
accomplices,1,accomplice,Old French,Latin,Old French;Latin
accomplishment,1,accomplishment,Old French,,Old French
accordion,1,accordion,German,Italian,German;Italian;English
accosting,1,accost,French,Italian,French;Italian;Latin
accountant,1,accountant,Old French,English,Old French;English
accounting,1,accounting,Latin,,Latin
accretions,1,accretion,Latin,,Latin
accumulated,1,,,,
accumulation,1,accumulation,Latin,,Latin
accuracy,1,,,,
accusations,1,accusation,Old French,Latin,Old French;Latin
accuse,1,accuse,Old French,Latin,Old French;Latin
ache,1,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
aches,1,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
achieve,1,achieve,Old French,Latin,Old French;Latin
achieved,1,achieve,Old French,Latin,Old French;Latin
achieving,1,achieve,Old French,Latin,Old French;Latin
aching,1,ache,Old English,Germanic,Old English;Germanic;Sanskrit;Greek
acidulous,1,acidulous,Latin,,Latin
acknowledge,1,acknowledge,Old English,,Old English
acknowledged,1,acknowledge,Old English,,Old English
acknowledgment,1,,,,
acky,1,,,,
acme,1,acme,Greek,,Greek
acoustic,1,acoustic,French,Greek,French;Greek
acquaint,1,acquaint,Old French,Latin,Old French;Latin
acquainted,1,,,,
acquiesced,1,acquiesce,French,Latin,French;Latin
acquirable,1,,,,
acracking,1,,,,
acres,1,acre,Old English,Germanic,Old English;Germanic;Old Norse;Old Saxon;Old Frisian;Middle Dutch;Dutch;German;Latin;Greek;Sanskrit
acrimony,1,acrimony,French,Latin,French;Latin
acrostic,1,acrostic,Latin,Greek,Latin;Greek
actions,1,action,Old French,Latin,Old French;Latin
actively,1,,,,
actors,1,actor,Latin,,Latin
actress,1,actress,French,,French
actuality,1,actuality,Old French,Latin,Old French;Latin;Greek
actuate,1,actuate,Latin,,Latin
acumen,1,acumen,Latin,,Latin
acuminated,1,,,,
adamant,1,,,,
adams,1,adam,Latin,,Latin
adaptable,1,,,,
adaptation,1,adaptation,French,Latin,French;Latin
adapted,1,adapt,French,Latin,French;Latin
addenda,1,,,,
adderly,1,adder,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Old Irish;Welsh
adders,1,adder,Old English,Germanic,Old English;Germanic;Old Norse;Middle Dutch;Dutch;German;Latin;Old Irish;Welsh
addleaddle,1,,,,
addled,1,addle,Old English,German,Old English;German;Dutch;Latin;Greek
addressing,1,address,French,,French
adelaide,1,adelaide,French,Germanic,French;Germanic;German;Old English
adelite,1,,,,
adepts,1,adept,Latin,,Latin
ades,1,,,,
adhering,1,adhere,French,Latin,French;Latin
adhesive,1,,,,
adjourn,1,adjourn,Old French,Latin,Old French;Latin
admirals,1,admiral,Old French,Arabic,Old French;Arabic;Latin;English;Italian;Spanish
admirer,1,,,,
admonisher,1,admonish,Old French,Latin,Old French;Latin
admonishing,1,admonish,Old French,Latin,Old French;Latin
ado,1,ado,Norse,English,Norse;English
adolescence,1,adolescence,French,Latin,French;Latin
adopted,1,adopt,French,Latin,French;Latin;English
adored,1,adore,Old French,Latin,Old French;Latin
adread,1,,,,
adrinking,1,,,,
adulterated,1,adulterate,Latin,,Latin
adulteration,1,adulteration,Latin,,Latin
adulterous,1,,,,
adulterously,1,,,,
advance,1,,,,
advancing,1,,,,
advantageous,1,advantageous,English,French,English;French
adventures,1,,,,
adversion,1,,,,
advertising,1,advertise,French,Latin,French;Latin
advisable,1,,,,
adviser,1,,,,
advisers,1,,,,
advocating,1,advocate,Old French,Latin,Old French;Latin;English
aerated,1,aerate,Latin,,Latin
aeroliths,1,,,,
aeronautic,1,,,,
aeronautical,1,,,,
afasting,1,,,,
affianced,1,affiance,Old French,Latin,Old French;Latin
affidavits,1,affidavit,Latin,,Latin
affiliated,1,,,,
affinities,1,affinity,Old French,Latin,Old French;Latin
affinity,1,affinity,Old French,Latin,Old French;Latin
affirmations,1,affirmation,Old French,Latin,Old French;Latin
affirmative,1,affirmative,French,Latin,French;Latin
affirmatively,1,,,,
affirming,1,affirm,Old French,Latin,Old French;Latin;English
affixed,1,,,,
afflatus,1,afflatus,Latin,,Latin
affly,1,,,,
afford,1,afford,Old English,Latin,Old English;Latin
aflame,1,,,,
afloat,1,afloat,Old English,,Old English
afresh,1,,,,
afterclang,1,,,,
aftercourse,1,,,,
afterlife,1,,,,
afterwit,1,,,,
agate,1,agate,French,Latin,French;Latin;Greek;English
agatha,1,agatha,Latin,Greek,Latin;Greek
agenbuyer,1,,,,
agencies,1,agency,Latin,,Latin
agenda,1,agenda,Latin,,Latin
agglutinated,1,agglutinate,Latin,,Latin
aggravating,1,aggravate,Latin,,Latin
agitations,1,agitation,French,Latin,French;Latin
aglitter,1,,,,
agnostic,1,agnostic,Greek,,Greek
agog,1,agog,Old French,,Old French
agone,1,,,,
agonies,1,agony,Old French,Latin,Old French;Latin;Greek
agreeableness,1,,,,
agrin,1,,,,
ahasuerus,1,,,,
ahbeesee,1,,,,
aheah,1,,,,
aherlow,1,,,,
ahome,1,,,,
ahorizontal,1,,,,
ahoy,1,,,,
ahumming,1,,,,
ahunger,1,,,,
aided,1,aide,French,,French
aiding,1,aide,French,,French
aids,1,,,,
aimed,1,aim,Old French,Latin,Old French;Latin
aimless,1,,,,
airbladders,1,,,,
airhole,1,,,,
airing,1,,,,
airslits,1,,,,
aiulella,1,,,,
akeled,1,,,,
akin,1,,,,
al,1,al,Italian,Latin,Italian;Latin
alabaster,1,alabaster,Old French,Latin,Old French;Latin;Greek
alack,1,alack,English,,English
alarmclock,1,,,,
alarmed,1,,,,
alba,1,,,,
albatross,1,albatross,Spanish,Arabic,Spanish;Arabic;Greek;Latin;English
albeit,1,,,,
alberta,1,,,,
albuminoid,1,,,,
alchemists,1,alchemist,French,Latin,French;Latin
alcibiades,1,,,,
alcoholic,1,,,,
aldborough,1,,,,
aldebaran,1,aldebaran,Arabic,,Arabic
alec,1,,,,
alemates,1,,,,
aleph,1,,,,
alessandro,1,,,,
alevats,1,,,,
alexandra,1,,,,
alexandria,1,,,,
alfred,1,alfred,Old English,,Old English
algate,1,,,,
algeciras,1,,,,
alice,1,alice,Old French,German,Old French;German
alicui,1,,,,
alien,1,alien,Old French,Latin,Old French;Latin
alienated,1,alienate,Latin,,Latin
alienation,1,alienation,Old French,Latin,Old French;Latin
alighieri,1,,,,
aligned,1,align,Old French,Latin,Old French;Latin
aliment,1,aliment,Latin,,Latin
alimentary,1,alimentary,Latin,,Latin
aliquid,1,,,,
alle,1,,,,
allegations,1,allegation,French,Latin,French;Latin
allege,1,allege,Old French,Latin,Old French;Latin
alleled,1,allele,German,Greek,German;Greek
allelujurum,1,,,,
allen,1,,,,
alleviated,1,alleviate,French,Latin,French;Latin
